count,nodata,grid_id,station_name,buffer_km,valid_pixels,nodata_pixels,total_pixels,prop_nodata
53,68.0,10320,Dwanwana FM,20.0,53,68.0,121.0,0.5619834710743802
34,87.0,10661,Dwanwana FM,20.0,34,87.0,121.0,0.71900826446281
60,61.0,10491,Dwanwana FM,20.0,60,61.0,121.0,0.5041322314049587
52,69.0,10321,Dwanwana FM,20.0,52,69.0,121.0,0.5702479338842975
47,63.0,11850,Dwanwana FM,20.0,47,63.0,110.0,0.5727272727272728
51,70.0,11680,Dwanwana FM,20.0,51,70.0,121.0,0.5785123966942148
47,74.0,11510,Dwanwana FM,20.0,47,74.0,121.0,0.6115702479338843
47,74.0,11340,Dwanwana FM,20.0,47,74.0,121.0,0.6115702479338843
37,73.0,11851,Dwanwana FM,20.0,37,73.0,110.0,0.6636363636363637
38,83.0,11681,Dwanwana FM,20.0,38,83.0,121.0,0.6859504132231405
45,76.0,11511,Dwanwana FM,20.0,45,76.0,121.0,0.628099173553719
54,67.0,11341,Dwanwana FM,20.0,54,67.0,121.0,0.5537190082644629
49,61.0,11852,Dwanwana FM,20.0,49,61.0,110.0,0.5545454545454546
64,57.0,11682,Dwanwana FM,20.0,64,57.0,121.0,0.47107438016528924
36,74.0,11001,Dwanwana FM,20.0,36,74.0,110.0,0.6727272727272727
62,59.0,10831,Dwanwana FM,20.0,62,59.0,121.0,0.48760330578512395
68,53.0,11172,Dwanwana FM,20.0,68,53.0,121.0,0.4380165289256198
42,68.0,11002,Dwanwana FM,20.0,42,68.0,110.0,0.6181818181818182
46,75.0,10832,Dwanwana FM,20.0,46,75.0,121.0,0.6198347107438017
45,76.0,11173,Dwanwana FM,20.0,45,76.0,121.0,0.628099173553719
54,56.0,11003,Dwanwana FM,20.0,54,56.0,110.0,0.509090909090909
45,76.0,10833,Dwanwana FM,20.0,45,76.0,121.0,0.628099173553719
23,98.0,11174,Dwanwana FM,20.0,23,98.0,121.0,0.8099173553719008
43,67.0,11004,Dwanwana FM,20.0,43,67.0,110.0,0.6090909090909091
28,93.0,11512,Dwanwana FM,20.0,28,93.0,121.0,0.768595041322314
44,77.0,11342,Dwanwana FM,20.0,44,77.0,121.0,0.6363636363636364
64,46.0,11853,Dwanwana FM,20.0,64,46.0,110.0,0.41818181818181815
51,70.0,11683,Dwanwana FM,20.0,51,70.0,121.0,0.5785123966942148
54,67.0,11513,Dwanwana FM,20.0,54,67.0,121.0,0.5537190082644629
50,71.0,11343,Dwanwana FM,20.0,50,71.0,121.0,0.5867768595041323
26,84.0,11854,Dwanwana FM,20.0,26,84.0,110.0,0.7636363636363637
47,74.0,11684,Dwanwana FM,20.0,47,74.0,121.0,0.6115702479338843
70,51.0,11514,Dwanwana FM,20.0,70,51.0,121.0,0.4214876033057851
46,75.0,11344,Dwanwana FM,20.0,46,75.0,121.0,0.6198347107438017
49,72.0,10662,Dwanwana FM,20.0,49,72.0,121.0,0.5950413223140496
70,51.0,10492,Dwanwana FM,20.0,70,51.0,121.0,0.4214876033057851
56,65.0,10322,Dwanwana FM,20.0,56,65.0,121.0,0.5371900826446281
60,61.0,10663,Dwanwana FM,20.0,60,61.0,121.0,0.5041322314049587
66,55.0,10493,Dwanwana FM,20.0,66,55.0,121.0,0.45454545454545453
52,69.0,10323,Dwanwana FM,20.0,52,69.0,121.0,0.5702479338842975
51,70.0,10664,Dwanwana FM,20.0,51,70.0,121.0,0.5785123966942148
55,66.0,10494,Dwanwana FM,20.0,55,66.0,121.0,0.5454545454545454
44,77.0,10324,Dwanwana FM,20.0,44,77.0,121.0,0.6363636363636364
32,89.0,10665,Dwanwana FM,20.0,32,89.0,121.0,0.7355371900826446
33,88.0,10834,Dwanwana FM,20.0,33,88.0,121.0,0.7272727272727273
67,54.0,11175,Dwanwana FM,20.0,67,54.0,121.0,0.4462809917355372
34,76.0,11005,Dwanwana FM,20.0,34,76.0,110.0,0.6909090909090909
50,71.0,10835,Dwanwana FM,20.0,50,71.0,121.0,0.5867768595041323
63,47.0,11176,Dwanwana FM,20.0,63,47.0,110.0,0.42727272727272725
41,59.0,11006,Dwanwana FM,20.0,41,59.0,100.0,0.59
47,63.0,10836,Dwanwana FM,20.0,47,63.0,110.0,0.5727272727272728
36,74.0,11007,Dwanwana FM,20.0,36,74.0,110.0,0.6727272727272727
15,106.0,10837,Dwanwana FM,20.0,15,106.0,121.0,0.8760330578512396
2,108.0,11855,Dwanwana FM,20.0,2,108.0,110.0,0.9818181818181818
37,84.0,11685,Dwanwana FM,20.0,37,84.0,121.0,0.6942148760330579
79,42.0,11515,Dwanwana FM,20.0,79,42.0,121.0,0.34710743801652894
36,85.0,11345,Dwanwana FM,20.0,36,85.0,121.0,0.7024793388429752
44,66.0,11686,Dwanwana FM,20.0,44,66.0,110.0,0.6
61,49.0,11516,Dwanwana FM,20.0,61,49.0,110.0,0.44545454545454544
49,61.0,11346,Dwanwana FM,20.0,49,61.0,110.0,0.5545454545454546
28,93.0,10495,Dwanwana FM,20.0,28,93.0,121.0,0.768595041322314
58,63.0,10325,Dwanwana FM,20.0,58,63.0,121.0,0.5206611570247934
52,58.0,10666,Dwanwana FM,20.0,52,58.0,110.0,0.5272727272727272
15,95.0,10496,Dwanwana FM,20.0,15,95.0,110.0,0.8636363636363636
35,75.0,10326,Dwanwana FM,20.0,35,75.0,110.0,0.6818181818181818
37,84.0,10667,Dwanwana FM,20.0,37,84.0,121.0,0.6942148760330579
36,85.0,10497,Dwanwana FM,20.0,36,85.0,121.0,0.7024793388429752
22,99.0,10327,Dwanwana FM,20.0,22,99.0,121.0,0.8181818181818182
48,62.0,13377,Dwanwana FM,20.0,48,62.0,110.0,0.5636363636363636
8,113.0,13207,Dwanwana FM,20.0,8,113.0,121.0,0.9338842975206612
70,51.0,13037,Dwanwana FM,20.0,70,51.0,121.0,0.4214876033057851
63,58.0,13208,Dwanwana FM,20.0,63,58.0,121.0,0.4793388429752066
48,73.0,13038,Dwanwana FM,20.0,48,73.0,121.0,0.6033057851239669
47,74.0,12868,Dwanwana FM,20.0,47,74.0,121.0,0.6115702479338843
63,47.0,12698,Dwanwana FM,20.0,63,47.0,110.0,0.42727272727272725
84,37.0,12528,Dwanwana FM,20.0,84,37.0,121.0,0.30578512396694213
73,37.0,12869,Dwanwana FM,20.0,73,37.0,110.0,0.33636363636363636
44,56.0,12699,Dwanwana FM,20.0,44,56.0,100.0,0.56
62,48.0,12529,Dwanwana FM,20.0,62,48.0,110.0,0.43636363636363634
56,65.0,12870,Dwanwana FM,20.0,56,65.0,121.0,0.5371900826446281
27,83.0,12700,Dwanwana FM,20.0,27,83.0,110.0,0.7545454545454545
39,82.0,12530,Dwanwana FM,20.0,39,82.0,121.0,0.6776859504132231
66,55.0,12871,Dwanwana FM,20.0,66,55.0,121.0,0.45454545454545453
45,65.0,13209,Dwanwana FM,20.0,45,65.0,110.0,0.5909090909090909
50,60.0,13039,Dwanwana FM,20.0,50,60.0,110.0,0.5454545454545454
69,52.0,13040,Dwanwana FM,20.0,69,52.0,121.0,0.4297520661157025
56,54.0,12189,Dwanwana FM,20.0,56,54.0,110.0,0.4909090909090909
58,52.0,12019,Dwanwana FM,20.0,58,52.0,110.0,0.4727272727272727
61,60.0,12360,Dwanwana FM,20.0,61,60.0,121.0,0.49586776859504134
54,67.0,12190,Dwanwana FM,20.0,54,67.0,121.0,0.5537190082644629
48,73.0,12020,Dwanwana FM,20.0,48,73.0,121.0,0.6033057851239669
58,63.0,12361,Dwanwana FM,20.0,58,63.0,121.0,0.5206611570247934
37,84.0,12191,Dwanwana FM,20.0,37,84.0,121.0,0.6942148760330579
65,56.0,12021,Dwanwana FM,20.0,65,56.0,121.0,0.4628099173553719
81,40.0,12362,Dwanwana FM,20.0,81,40.0,121.0,0.3305785123966942
59,62.0,12192,Dwanwana FM,20.0,59,62.0,121.0,0.512396694214876
72,38.0,12701,Dwanwana FM,20.0,72,38.0,110.0,0.34545454545454546
57,64.0,12531,Dwanwana FM,20.0,57,64.0,121.0,0.5289256198347108
52,58.0,12702,Dwanwana FM,20.0,52,58.0,110.0,0.5272727272727272
29,92.0,12532,Dwanwana FM,20.0,29,92.0,121.0,0.7603305785123967
54,67.0,12533,Dwanwana FM,20.0,54,67.0,121.0,0.5537190082644629
35,86.0,12022,Dwanwana FM,20.0,35,86.0,121.0,0.7107438016528925
57,64.0,12363,Dwanwana FM,20.0,57,64.0,121.0,0.5289256198347108
70,51.0,12193,Dwanwana FM,20.0,70,51.0,121.0,0.4214876033057851
71,50.0,12023,Dwanwana FM,20.0,71,50.0,121.0,0.4132231404958678
82,39.0,12194,Dwanwana FM,20.0,82,39.0,121.0,0.32231404958677684
71,50.0,12024,Dwanwana FM,20.0,71,50.0,121.0,0.4132231404958678
24,97.0,12025,Dwanwana FM,20.0,24,97.0,121.0,0.8016528925619835
42,79.0,9805,Dwanwana FM,20.0,42,79.0,121.0,0.6528925619834711
42,79.0,9635,Dwanwana FM,20.0,42,79.0,121.0,0.6528925619834711
34,76.0,10146,Dwanwana FM,20.0,34,76.0,110.0,0.6909090909090909
23,98.0,9976,Dwanwana FM,20.0,23,98.0,121.0,0.8099173553719008
49,72.0,9806,Dwanwana FM,20.0,49,72.0,121.0,0.5950413223140496
25,96.0,9636,Dwanwana FM,20.0,25,96.0,121.0,0.7933884297520661
38,72.0,10147,Dwanwana FM,20.0,38,72.0,110.0,0.6545454545454545
66,55.0,9977,Dwanwana FM,20.0,66,55.0,121.0,0.45454545454545453
45,76.0,9807,Dwanwana FM,20.0,45,76.0,121.0,0.628099173553719
59,62.0,9637,Dwanwana FM,20.0,59,62.0,121.0,0.512396694214876
40,70.0,10148,Dwanwana FM,20.0,40,70.0,110.0,0.6363636363636364
49,72.0,9978,Dwanwana FM,20.0,49,72.0,121.0,0.5950413223140496
45,76.0,9808,Dwanwana FM,20.0,45,76.0,121.0,0.628099173553719
62,59.0,9638,Dwanwana FM,20.0,62,59.0,121.0,0.48760330578512395
32,68.0,10149,Dwanwana FM,20.0,32,68.0,100.0,0.68
52,58.0,9979,Dwanwana FM,20.0,52,58.0,110.0,0.5272727272727272
35,75.0,9809,Dwanwana FM,20.0,35,75.0,110.0,0.6818181818181818
39,71.0,9639,Dwanwana FM,20.0,39,71.0,110.0,0.6454545454545455
45,65.0,10150,Dwanwana FM,20.0,45,65.0,110.0,0.5909090909090909
39,82.0,9980,Dwanwana FM,20.0,39,82.0,121.0,0.6776859504132231
19,91.0,9468,Dwanwana FM,20.0,19,91.0,110.0,0.8272727272727273
41,80.0,9298,Dwanwana FM,20.0,41,80.0,121.0,0.6611570247933884
46,75.0,9128,Dwanwana FM,20.0,46,75.0,121.0,0.6198347107438017
41,59.0,9469,Dwanwana FM,20.0,41,59.0,100.0,0.59
48,62.0,9299,Dwanwana FM,20.0,48,62.0,110.0,0.5636363636363636
33,77.0,9129,Dwanwana FM,20.0,33,77.0,110.0,0.7
42,68.0,9470,Dwanwana FM,20.0,42,68.0,110.0,0.6181818181818182
49,72.0,9300,Dwanwana FM,20.0,49,72.0,121.0,0.5950413223140496
56,65.0,9130,Dwanwana FM,20.0,56,65.0,121.0,0.5371900826446281
62,48.0,9471,Dwanwana FM,20.0,62,48.0,110.0,0.43636363636363634
57,64.0,8958,Dwanwana FM,20.0,57,64.0,121.0,0.5289256198347108
53,68.0,8788,Dwanwana FM,20.0,53,68.0,121.0,0.5619834710743802
23,87.0,8618,Dwanwana FM,20.0,23,87.0,110.0,0.7909090909090909
24,86.0,8959,Dwanwana FM,20.0,24,86.0,110.0,0.7818181818181819
25,85.0,8789,Dwanwana FM,20.0,25,85.0,110.0,0.7727272727272727
0,100.0,8619,Dwanwana FM,20.0,0,100.0,100.0,1.0
17,104.0,8960,Dwanwana FM,20.0,17,104.0,121.0,0.859504132231405
34,87.0,8790,Dwanwana FM,20.0,34,87.0,121.0,0.71900826446281
65,45.0,8620,Dwanwana FM,20.0,65,45.0,110.0,0.4090909090909091
11,110.0,8961,Dwanwana FM,20.0,11,110.0,121.0,0.9090909090909091
57,64.0,9810,Dwanwana FM,20.0,57,64.0,121.0,0.5289256198347108
53,68.0,9640,Dwanwana FM,20.0,53,68.0,121.0,0.5619834710743802
31,79.0,10151,Dwanwana FM,20.0,31,79.0,110.0,0.7181818181818181
37,84.0,9981,Dwanwana FM,20.0,37,84.0,121.0,0.6942148760330579
41,80.0,9811,Dwanwana FM,20.0,41,80.0,121.0,0.6611570247933884
47,74.0,9641,Dwanwana FM,20.0,47,74.0,121.0,0.6115702479338843
44,66.0,10152,Dwanwana FM,20.0,44,66.0,110.0,0.6
70,51.0,9982,Dwanwana FM,20.0,70,51.0,121.0,0.4214876033057851
28,93.0,9812,Dwanwana FM,20.0,28,93.0,121.0,0.768595041322314
50,71.0,9642,Dwanwana FM,20.0,50,71.0,121.0,0.5867768595041323
71,50.0,9301,Dwanwana FM,20.0,71,50.0,121.0,0.4132231404958678
62,59.0,9131,Dwanwana FM,20.0,62,59.0,121.0,0.48760330578512395
43,67.0,9472,Dwanwana FM,20.0,43,67.0,110.0,0.6090909090909091
52,69.0,9302,Dwanwana FM,20.0,52,69.0,121.0,0.5702479338842975
40,81.0,9132,Dwanwana FM,20.0,40,81.0,121.0,0.6694214876033058
36,74.0,9473,Dwanwana FM,20.0,36,74.0,110.0,0.6727272727272727
30,91.0,9303,Dwanwana FM,20.0,30,91.0,121.0,0.7520661157024794
42,79.0,9133,Dwanwana FM,20.0,42,79.0,121.0,0.6528925619834711
51,59.0,9474,Dwanwana FM,20.0,51,59.0,110.0,0.5363636363636364
57,64.0,9304,Dwanwana FM,20.0,57,64.0,121.0,0.5289256198347108
56,65.0,8791,Dwanwana FM,20.0,56,65.0,121.0,0.5371900826446281
22,88.0,8621,Dwanwana FM,20.0,22,88.0,110.0,0.8
65,56.0,8962,Dwanwana FM,20.0,65,56.0,121.0,0.4628099173553719
38,83.0,8792,Dwanwana FM,20.0,38,83.0,121.0,0.6859504132231405
50,60.0,8622,Dwanwana FM,20.0,50,60.0,110.0,0.5454545454545454
42,79.0,8963,Dwanwana FM,20.0,42,79.0,121.0,0.6528925619834711
53,68.0,8793,Dwanwana FM,20.0,53,68.0,121.0,0.5619834710743802
46,64.0,8623,Dwanwana FM,20.0,46,64.0,110.0,0.5818181818181818
34,87.0,8964,Dwanwana FM,20.0,34,87.0,121.0,0.71900826446281
17,104.0,8794,Dwanwana FM,20.0,17,104.0,121.0,0.859504132231405
35,75.0,10153,Dwanwana FM,20.0,35,75.0,110.0,0.6818181818181818
47,74.0,9983,Dwanwana FM,20.0,47,74.0,121.0,0.6115702479338843
57,64.0,9813,Dwanwana FM,20.0,57,64.0,121.0,0.5289256198347108
74,47.0,9643,Dwanwana FM,20.0,74,47.0,121.0,0.3884297520661157
26,84.0,10154,Dwanwana FM,20.0,26,84.0,110.0,0.7636363636363637
26,95.0,9984,Dwanwana FM,20.0,26,95.0,121.0,0.7851239669421488
71,50.0,9814,Dwanwana FM,20.0,71,50.0,121.0,0.4132231404958678
52,69.0,9644,Dwanwana FM,20.0,52,69.0,121.0,0.5702479338842975
31,79.0,10155,Dwanwana FM,20.0,31,79.0,110.0,0.7181818181818181
18,103.0,9985,Dwanwana FM,20.0,18,103.0,121.0,0.8512396694214877
55,66.0,9134,Dwanwana FM,20.0,55,66.0,121.0,0.5454545454545454
30,80.0,9475,Dwanwana FM,20.0,30,80.0,110.0,0.7272727272727273
48,73.0,9305,Dwanwana FM,20.0,48,73.0,121.0,0.6033057851239669
84,37.0,9135,Dwanwana FM,20.0,84,37.0,121.0,0.30578512396694213
0,100.0,9476,Dwanwana FM,20.0,0,100.0,100.0,1.0
0,110.0,9306,Dwanwana FM,20.0,0,110.0,110.0,1.0
0,110.0,8624,Dwanwana FM,20.0,0,110.0,110.0,1.0
33,88.0,8965,Dwanwana FM,20.0,33,88.0,121.0,0.7272727272727273
0,110.0,7768,Dwanwana FM,20.0,0,110.0,110.0,1.0
0,121.0,7598,Dwanwana FM,20.0,0,121.0,121.0,1.0
0,100.0,7769,Dwanwana FM,20.0,0,100.0,100.0,1.0
1,120.0,8451,Dwanwana FM,20.0,1,120.0,121.0,0.9917355371900827
0,121.0,8281,Dwanwana FM,20.0,0,121.0,121.0,1.0
0,121.0,8111,Dwanwana FM,20.0,0,121.0,121.0,1.0
3,118.0,8452,Dwanwana FM,20.0,3,118.0,121.0,0.9752066115702479
0,121.0,8282,Dwanwana FM,20.0,0,121.0,121.0,1.0
1,120.0,8453,Dwanwana FM,20.0,1,120.0,121.0,0.9917355371900827
20,101.0,9815,Dwanwana FM,20.0,20,101.0,121.0,0.8347107438016529
27,94.0,9645,Dwanwana FM,20.0,27,94.0,121.0,0.7768595041322314
13,87.0,10156,Dwanwana FM,20.0,13,87.0,100.0,0.87
12,98.0,9986,Dwanwana FM,20.0,12,98.0,110.0,0.8909090909090909
34,76.0,9816,Dwanwana FM,20.0,34,76.0,110.0,0.6909090909090909
14,96.0,9646,Dwanwana FM,20.0,14,96.0,110.0,0.8727272727272727
9,101.0,10157,Dwanwana FM,20.0,9,101.0,110.0,0.9181818181818182
65,56.0,9987,Dwanwana FM,20.0,65,56.0,121.0,0.4628099173553719
33,77.0,10113,Dwanwana FM,25.0,33,77.0,110.0,0.7
34,87.0,9603,Dwanwana FM,25.0,34,87.0,121.0,0.71900826446281
0,121.0,10623,Dwanwana FM,25.0,0,121.0,121.0,1.0
3,118.0,10453,Dwanwana FM,25.0,3,118.0,121.0,0.9752066115702479
34,87.0,10283,Dwanwana FM,25.0,34,87.0,121.0,0.71900826446281
0,110.0,10624,Dwanwana FM,25.0,0,110.0,110.0,1.0
3,107.0,10454,Dwanwana FM,25.0,3,107.0,110.0,0.9727272727272728
26,84.0,10284,Dwanwana FM,25.0,26,84.0,110.0,0.7636363636363637
1,120.0,10625,Dwanwana FM,25.0,1,120.0,121.0,0.9917355371900827
43,78.0,9943,Dwanwana FM,25.0,43,78.0,121.0,0.6446280991735537
36,85.0,9773,Dwanwana FM,25.0,36,85.0,121.0,0.7024793388429752
49,51.0,10114,Dwanwana FM,25.0,49,51.0,100.0,0.51
59,51.0,9944,Dwanwana FM,25.0,59,51.0,110.0,0.4636363636363636
35,75.0,9774,Dwanwana FM,25.0,35,75.0,110.0,0.6818181818181818
33,77.0,10115,Dwanwana FM,25.0,33,77.0,110.0,0.7
42,79.0,9945,Dwanwana FM,25.0,42,79.0,121.0,0.6528925619834711
51,70.0,9775,Dwanwana FM,25.0,51,70.0,121.0,0.5785123966942148
39,71.0,10116,Dwanwana FM,25.0,39,71.0,110.0,0.6454545454545455
52,69.0,9946,Dwanwana FM,25.0,52,69.0,121.0,0.5702479338842975
56,54.0,9604,Dwanwana FM,25.0,56,54.0,110.0,0.4909090909090909
46,64.0,9434,Dwanwana FM,25.0,46,64.0,110.0,0.5818181818181818
40,60.0,9264,Dwanwana FM,25.0,40,60.0,100.0,0.6
25,85.0,9094,Dwanwana FM,25.0,25,85.0,110.0,0.7727272727272727
45,76.0,9605,Dwanwana FM,25.0,45,76.0,121.0,0.628099173553719
44,77.0,9435,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364
22,88.0,9265,Dwanwana FM,25.0,22,88.0,110.0,0.8
21,100.0,9095,Dwanwana FM,25.0,21,100.0,121.0,0.8264462809917356
40,81.0,9606,Dwanwana FM,25.0,40,81.0,121.0,0.6694214876033058
34,87.0,9436,Dwanwana FM,25.0,34,87.0,121.0,0.71900826446281
15,106.0,8925,Dwanwana FM,25.0,15,106.0,121.0,0.8760330578512396
48,73.0,8755,Dwanwana FM,25.0,48,73.0,121.0,0.6033057851239669
33,77.0,8585,Dwanwana FM,25.0,33,77.0,110.0,0.7
54,67.0,8926,Dwanwana FM,25.0,54,67.0,121.0,0.5537190082644629
60,61.0,8756,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587
45,65.0,8586,Dwanwana FM,25.0,45,65.0,110.0,0.5909090909090909
53,68.0,8927,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802
60,61.0,8757,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587
44,66.0,8587,Dwanwana FM,25.0,44,66.0,110.0,0.6
16,105.0,10455,Dwanwana FM,25.0,16,105.0,121.0,0.8677685950413223
17,104.0,10285,Dwanwana FM,25.0,17,104.0,121.0,0.859504132231405
0,121.0,10626,Dwanwana FM,25.0,0,121.0,121.0,1.0
20,101.0,10456,Dwanwana FM,25.0,20,101.0,121.0,0.8347107438016529
28,93.0,10286,Dwanwana FM,25.0,28,93.0,121.0,0.768595041322314
19,102.0,10627,Dwanwana FM,25.0,19,102.0,121.0,0.8429752066115702
37,84.0,10457,Dwanwana FM,25.0,37,84.0,121.0,0.6942148760330579
53,68.0,10287,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802
50,71.0,10628,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323
29,92.0,10458,Dwanwana FM,25.0,29,92.0,121.0,0.7603305785123967
49,61.0,12496,Dwanwana FM,25.0,49,61.0,110.0,0.5545454545454546
39,82.0,12837,Dwanwana FM,25.0,39,82.0,121.0,0.6776859504132231
47,74.0,12667,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843
31,79.0,12497,Dwanwana FM,25.0,31,79.0,110.0,0.7181818181818181
55,66.0,13179,Dwanwana FM,25.0,55,66.0,121.0,0.5454545454545454
44,77.0,11303,Dwanwana FM,25.0,44,77.0,121.0,0.6363636363636364
54,67.0,11133,Dwanwana FM,25.0,54,67.0,121.0,0.5537190082644629
58,63.0,12325,Dwanwana FM,25.0,58,63.0,121.0,0.5206611570247934
1,120.0,12155,Dwanwana FM,25.0,1,120.0,121.0,0.9917355371900827
0,121.0,11985,Dwanwana FM,25.0,0,121.0,121.0,1.0
1,109.0,10963,Dwanwana FM,25.0,1,109.0,110.0,0.990909090909091
0,121.0,10793,Dwanwana FM,25.0,0,121.0,121.0,1.0
55,55.0,11304,Dwanwana FM,25.0,55,55.0,110.0,0.5
48,62.0,11134,Dwanwana FM,25.0,48,62.0,110.0,0.5636363636363636
2,98.0,10964,Dwanwana FM,25.0,2,98.0,100.0,0.98
0,110.0,10794,Dwanwana FM,25.0,0,110.0,110.0,1.0
47,74.0,11305,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843
46,75.0,11135,Dwanwana FM,25.0,46,75.0,121.0,0.6198347107438017
3,107.0,10965,Dwanwana FM,25.0,3,107.0,110.0,0.9727272727272728
0,121.0,10795,Dwanwana FM,25.0,0,121.0,121.0,1.0
0,100.0,11814,Dwanwana FM,25.0,0,100.0,100.0,1.0
0,110.0,11644,Dwanwana FM,25.0,0,110.0,110.0,1.0
4,106.0,11474,Dwanwana FM,25.0,4,106.0,110.0,0.9636363636363636
0,110.0,11815,Dwanwana FM,25.0,0,110.0,110.0,1.0
0,121.0,11645,Dwanwana FM,25.0,0,121.0,121.0,1.0
31,90.0,11475,Dwanwana FM,25.0,31,90.0,121.0,0.743801652892562
25,85.0,11816,Dwanwana FM,25.0,25,85.0,110.0,0.7727272727272727
3,118.0,11646,Dwanwana FM,25.0,3,118.0,121.0,0.9752066115702479
51,70.0,11306,Dwanwana FM,25.0,51,70.0,121.0,0.5785123966942148
27,94.0,11136,Dwanwana FM,25.0,27,94.0,121.0,0.7768595041322314
0,110.0,10966,Dwanwana FM,25.0,0,110.0,110.0,1.0
0,121.0,10796,Dwanwana FM,25.0,0,121.0,121.0,1.0
60,61.0,11307,Dwanwana FM,25.0,60,61.0,121.0,0.5041322314049587
28,93.0,11137,Dwanwana FM,25.0,28,93.0,121.0,0.768595041322314
0,110.0,10967,Dwanwana FM,25.0,0,110.0,110.0,1.0
18,103.0,10797,Dwanwana FM,25.0,18,103.0,121.0,0.8512396694214877
62,59.0,11308,Dwanwana FM,25.0,62,59.0,121.0,0.48760330578512395
15,106.0,11138,Dwanwana FM,25.0,15,106.0,121.0,0.8760330578512396
48,73.0,12326,Dwanwana FM,25.0,48,73.0,121.0,0.6033057851239669
1,120.0,12156,Dwanwana FM,25.0,1,120.0,121.0,0.9917355371900827
8,113.0,11986,Dwanwana FM,25.0,8,113.0,121.0,0.9338842975206612
9,112.0,12327,Dwanwana FM,25.0,9,112.0,121.0,0.9256198347107438
0,121.0,12157,Dwanwana FM,25.0,0,121.0,121.0,1.0
27,94.0,11987,Dwanwana FM,25.0,27,94.0,121.0,0.7768595041322314
7,114.0,12328,Dwanwana FM,25.0,7,114.0,121.0,0.9421487603305785
2,119.0,12158,Dwanwana FM,25.0,2,119.0,121.0,0.9834710743801653
47,74.0,11988,Dwanwana FM,25.0,47,74.0,121.0,0.6115702479338843
2,119.0,12329,Dwanwana FM,25.0,2,119.0,121.0,0.9834710743801653
26,95.0,11476,Dwanwana FM,25.0,26,95.0,121.0,0.7851239669421488
53,57.0,11817,Dwanwana FM,25.0,53,57.0,110.0,0.5181818181818182
20,101.0,11647,Dwanwana FM,25.0,20,101.0,121.0,0.8347107438016529
39,82.0,11477,Dwanwana FM,25.0,39,82.0,121.0,0.6776859504132231
59,51.0,11818,Dwanwana FM,25.0,59,51.0,110.0,0.4636363636363636
24,97.0,11648,Dwanwana FM,25.0,24,97.0,121.0,0.8016528925619835
71,50.0,11478,Dwanwana FM,25.0,71,50.0,121.0,0.4132231404958678
62,48.0,11819,Dwanwana FM,25.0,62,48.0,110.0,0.43636363636363634
28,93.0,11649,Dwanwana FM,25.0,28,93.0,121.0,0.768595041322314
67,54.0,11479,Dwanwana FM,25.0,67,54.0,121.0,0.4462809917355372
46,64.0,14206,Dwanwana FM,25.0,46,64.0,110.0,0.5818181818181818
50,60.0,14207,Dwanwana FM,25.0,50,60.0,110.0,0.5454545454545454
53,68.0,13696,Dwanwana FM,25.0,53,68.0,121.0,0.5619834710743802
62,59.0,14037,Dwanwana FM,25.0,62,59.0,121.0,0.48760330578512395
50,71.0,13867,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323
38,83.0,13697,Dwanwana FM,25.0,38,83.0,121.0,0.6859504132231405
41,69.0,14038,Dwanwana FM,25.0,41,69.0,110.0,0.6272727272727273
28,82.0,13868,Dwanwana FM,25.0,28,82.0,110.0,0.7454545454545455
36,74.0,13698,Dwanwana FM,25.0,36,74.0,110.0,0.6727272727272727
45,76.0,14039,Dwanwana FM,25.0,45,76.0,121.0,0.628099173553719
36,85.0,13869,Dwanwana FM,25.0,36,85.0,121.0,0.7024793388429752
37,84.0,13699,Dwanwana FM,25.0,37,84.0,121.0,0.6942148760330579
0,110.0,10968,Dwanwana FM,25.0,0,110.0,110.0,1.0
48,73.0,10798,Dwanwana FM,25.0,48,73.0,121.0,0.6033057851239669
36,85.0,11309,Dwanwana FM,25.0,36,85.0,121.0,0.7024793388429752
26,95.0,11139,Dwanwana FM,25.0,26,95.0,121.0,0.7851239669421488
18,92.0,10969,Dwanwana FM,25.0,18,92.0,110.0,0.8363636363636363
54,67.0,10799,Dwanwana FM,25.0,54,67.0,121.0,0.5537190082644629
33,88.0,11310,Dwanwana FM,25.0,33,88.0,121.0,0.7272727272727273
38,83.0,11140,Dwanwana FM,25.0,38,83.0,121.0,0.6859504132231405
52,58.0,10970,Dwanwana FM,25.0,52,58.0,110.0,0.5272727272727272
33,88.0,10800,Dwanwana FM,25.0,33,88.0,121.0,0.7272727272727273
65,56.0,10288,Dwanwana FM,25.0,65,56.0,121.0,0.4628099173553719
25,96.0,10629,Dwanwana FM,25.0,25,96.0,121.0,0.7933884297520661
5,116.0,10459,Dwanwana FM,25.0,5,116.0,121.0,0.9586776859504132
39,82.0,10289,Dwanwana FM,25.0,39,82.0,121.0,0.6776859504132231
50,71.0,10630,Dwanwana FM,25.0,50,71.0,121.0,0.5867768595041323
